#CHROM	POS	/grid/kinney/data/desmara/2025_12_03_pac_bio_library_mapping_risLlib_001_002_003_004/2026_05_04_reanalysis/cluster_map/alignment_output/bc2011_circular/alignment_output/bc2011_circular.aligned.sorted.bam
library001_ris_sensative_SMN2_2xInner_2xBC	1	964
library001_ris_sensative_SMN2_2xInner_2xBC	2	964
library001_ris_sensative_SMN2_2xInner_2xBC	3	964
library001_ris_sensative_SMN2_2xInner_2xBC	4	964
library001_ris_sensative_SMN2_2xInner_2xBC	5	958
library001_ris_sensative_SMN2_2xInner_2xBC	6	964
library001_ris_sensative_SMN2_2xInner_2xBC	7	964
library001_ris_sensative_SMN2_2xInner_2xBC	8	964
library001_ris_sensative_SMN2_2xInner_2xBC	9	960
library001_ris_sensative_SMN2_2xInner_2xBC	10	964
library001_ris_sensative_SMN2_2xInner_2xBC	11	964
library001_ris_sensative_SMN2_2xInner_2xBC	12	964
library001_ris_sensative_SMN2_2xInner_2xBC	13	964
library001_ris_sensative_SMN2_2xInner_2xBC	14	961
library001_ris_sensative_SMN2_2xInner_2xBC	15	964
library001_ris_sensative_SMN2_2xInner_2xBC	16	963
library001_ris_sensative_SMN2_2xInner_2xBC	17	964
library001_ris_sensative_SMN2_2xInner_2xBC	18	964
library001_ris_sensative_SMN2_2xInner_2xBC	19	962
library001_ris_sensative_SMN2_2xInner_2xBC	20	964
library001_ris_sensative_SMN2_2xInner_2xBC	21	964
library001_ris_sensative_SMN2_2xInner_2xBC	22	964
library001_ris_sensative_SMN2_2xInner_2xBC	23	961
library001_ris_sensative_SMN2_2xInner_2xBC	24	961
library001_ris_sensative_SMN2_2xInner_2xBC	25	964
library001_ris_sensative_SMN2_2xInner_2xBC	26	964
library001_ris_sensative_SMN2_2xInner_2xBC	27	964
library001_ris_sensative_SMN2_2xInner_2xBC	28	964
library001_ris_sensative_SMN2_2xInner_2xBC	29	964
library001_ris_sensative_SMN2_2xInner_2xBC	30	964
library001_ris_sensative_SMN2_2xInner_2xBC	31	964
library001_ris_sensative_SMN2_2xInner_2xBC	32	964
library001_ris_sensative_SMN2_2xInner_2xBC	33	964
library001_ris_sensative_SMN2_2xInner_2xBC	34	961
library001_ris_sensative_SMN2_2xInner_2xBC	35	963
library001_ris_sensative_SMN2_2xInner_2xBC	36	963
library001_ris_sensative_SMN2_2xInner_2xBC	37	963
library001_ris_sensative_SMN2_2xInner_2xBC	38	962
library001_ris_sensative_SMN2_2xInner_2xBC	39	963
library001_ris_sensative_SMN2_2xInner_2xBC	40	960
library001_ris_sensative_SMN2_2xInner_2xBC	41	963
library001_ris_sensative_SMN2_2xInner_2xBC	42	963
library001_ris_sensative_SMN2_2xInner_2xBC	43	963
library001_ris_sensative_SMN2_2xInner_2xBC	44	963
library001_ris_sensative_SMN2_2xInner_2xBC	45	963
library001_ris_sensative_SMN2_2xInner_2xBC	46	962
library001_ris_sensative_SMN2_2xInner_2xBC	47	963
library001_ris_sensative_SMN2_2xInner_2xBC	48	963
library001_ris_sensative_SMN2_2xInner_2xBC	49	963
library001_ris_sensative_SMN2_2xInner_2xBC	50	961
library001_ris_sensative_SMN2_2xInner_2xBC	51	962
library001_ris_sensative_SMN2_2xInner_2xBC	52	962
library001_ris_sensative_SMN2_2xInner_2xBC	53	962
library001_ris_sensative_SMN2_2xInner_2xBC	54	962
library001_ris_sensative_SMN2_2xInner_2xBC	55	961
library001_ris_sensative_SMN2_2xInner_2xBC	56	963
library001_ris_sensative_SMN2_2xInner_2xBC	57	963
library001_ris_sensative_SMN2_2xInner_2xBC	58	963
